country0,age0,country1,age1,score
0,29,0,28,0.5001442705079485
0,29,0,26,0.5002047710377743
0,29,0,23,0.5002139742293837
0,29,0,30,0.5009068422236462
0,29,1,32,0.5000861706216704
0,29,0,26,0.5001548268859272
0,29,0,27,0.5000553596148253
0,29,0,22,0.5001655974511426
0,29,0,27,0.5000573605647415
0,29,0,27,0.5007053220350334
0,29,1,36,0.5007324497675207
0,29,0,29,0.5000476092688003
0,29,1,28,0.500063479024918
0,29,0,29,0.5000523178777698
0,29,0,29,0.5000608425159224
0,29,1,30,0.5000755702675901
0,29,0,25,0.5000710586098862
0,29,1,24,0.5000685025448149
0,30,0,36,0.5002846037862139
0,30,0,29,0.5003956686385355
0,30,0,30,0.5000977254057809
0,30,1,20,0.5002192218449554
0,30,0,28,0.5000455685885429
0,30,0,32,0.5001448430099322
0,30,0,31,0.5000849341225663
0,30,0,32,0.5001864645610821
0,30,0,31,0.5006488963383428
0,30,0,22,0.5000937711987052
0,30,0,27,0.5000575263031725
0,30,0,29,0.5000436086492609
0,30,0,26,0.5000521621141716
0,30,0,40,0.5000916520756187
0,30,1,32,0.5000459558569986
0,30,0,29,0.5000437261927894
0,30,0,34,0.5000491588409512
0,30,0,28,0.5000720996331278
0,30,0,25,0.5000413837181866
0,30,0,29,0.5000523303790547
0,30,0,26,0.5000684490188391
0,30,1,30,0.5001931240090413
0,30,0,31,0.5000641202271828
0,30,0,21,0.5000493082599198
0,30,0,36,0.5013518648363883
0,30,1,20,0.5000418103544546
0,30,1,27,0.5000702269154091
0,30,0,23,0.5000758056889808
0,30,0,34,0.5001329706326537
0,30,1,28,0.5001184118048387
0,30,0,30,0.5007724954599316
0,30,0,26,0.5001318895706499
0,30,1,19,0.500043963191123
0,30,0,28,0.5000434917359927
0,30,0,27,0.500065944786472
0,30,0,23,0.5000408625126702
0,30,0,28,0.5000573230300182
0,30,0,31,0.5000567217394987
0,30,0,26,0.5000565241027773
0,30,1,36,0.5006239388132954
0,30,0,29,0.5000405560438266
0,30,0,27,0.5001126556756367
0,30,0,35,0.5000690315636729
0,30,0,28,0.500116708037925
0,30,0,26,0.5001374781115032
0,30,1,38,0.5007373820820599
0,30,0,29,0.5000506950547207
0,30,0,27,0.5000853811442553
0,30,1,28,0.5000540747250098
0,30,0,27,0.50016061799018
0,30,0,31,0.5000670347829298
0,30,0,22,0.5000862894542826
0,30,0,26,0.5005069503752293
0,30,1,25,0.5000537166142509
0,30,0,23,0.5004384436056275
0,30,1,32,0.5011587420374332
0,30,1,23,0.5001081494487547
0,26,0,32,0.5000647386131382
0,26,0,22,0.5001317408118359
0,26,0,24,0.5001471791873778
0,26,0,32,0.5001682047840875
0,26,0,20,0.500072179832941
0,26,0,31,0.5000986331742624
0,26,0,24,0.5002070212687029
0,26,0,25,0.5000645169055613
0,26,0,31,0.5007535568905975
0,26,1,32,0.500067281915767
0,26,1,30,0.5001281560279995
0,26,0,29,0.5001624046195343
0,26,0,21,0.5004709732739195
0,26,0,21,0.5000494460274726
0,26,0,40,0.5001064346680448
0,26,0,24,0.5000860225403772
0,26,0,24,0.5001438086718245
0,26,1,22,0.5002990307028952
0,26,0,25,0.5003088349857819
0,26,0,34,0.5000570876862018
0,26,0,26,0.5000685052233113
0,26,0,26,0.5000775264871503
0,26,0,39,0.5000695163705059
0,26,0,25,0.500200414207655
0,26,1,23,0.5001029450068977
0,26,0,20,0.5001231303016186
0,26,0,25,0.5000532173346253
0,26,0,25,0.5000727372061605
0,26,0,24,0.5000713596075779
0,26,0,23,0.5002116734314948
0,26,0,29,0.5002047710377743
0,26,0,29,0.500172834273194
0,26,0,25,0.5000932620609406
0,26,0,25,0.5001712630526521
0,26,0,26,0.5001531620808067
0,26,1,19,0.5000510540283549
0,26,0,28,0.5000505065320762
0,26,0,27,0.5000547643501545
0,26,0,26,0.5003554515727331
0,26,0,25,0.5000692607956176
0,26,0,27,0.5006977379370292
0,26,0,26,0.5000656408934504
0,26,0,26,0.5000554086366217
0,26,0,29,0.5000470973411819
0,26,0,24,0.5002691276387022
0,26,0,26,0.5001596519990529
0,26,1,31,0.5004008283509117
0,26,0,24,0.5000708230691823
0,26,0,25,0.5000762709974994
0,26,0,28,0.5001336094757453
0,26,0,28,0.5001569911325784
0,26,0,27,0.5000991522962186
0,26,0,31,0.50007784684453
0,26,1,22,0.500120762411296
0,26,0,24,0.5000682570159836
0,26,0,26,0.5005887164944595
0,26,1,25,0.5000623805842077
0,26,0,27,0.5000697738385415
0,26,1,26,0.5000634307623819
0,26,0,29,0.5000517553199483
0,26,0,33,0.5003767786592519
0,26,1,24,0.5000677659583207
0,23,1,20,0.5000781384837608
0,23,1,29,0.5000310873539674
0,23,1,29,0.5005256587013694
0,23,0,22,0.5000249234820715
0,23,0,20,0.5000148643903436
0,23,0,23,0.5006424716292287
0,23,0,27,0.5001752196245053
0,23,0,34,0.500016956738543
0,23,0,24,0.5000197346342743
0,23,0,27,0.5000161515302888
0,23,0,23,0.5011564475069363
0,23,1,24,0.5000431511032165
0,23,0,25,0.5000319461206492
0,23,0,35,0.5000903476216007
0,23,1,27,0.5000157126300094
0,23,0,23,0.5000388070324414
0,23,0,26,0.5000672354396573
0,23,0,22,0.5000317705925142
0,23,0,27,0.5000342144842388
0,23,1,23,0.5000385483188928
0,23,1,24,0.5000165207081236
0,23,0,22,0.5000448236265883
0,23,0,22,0.5000192101257227
0,23,0,24,0.5000189581896479
0,23,1,26,0.5000171580054692
0,23,0,39,0.5000419003466076
0,23,0,20,0.5000377924695056
0,23,0,24,0.5000219024539457
0,23,0,23,0.5000649690765487
0,23,0,36,0.5004818538379435
0,23,1,27,0.5000250313759331
0,23,0,20,0.5000262829447275
0,23,0,23,0.5000413017702301
0,23,1,24,0.5000164736405791
0,23,0,26,0.5001090990142191
0,23,0,22,0.5000502804158773
0,23,0,24,0.5000826035398968
0,23,0,28,0.5000415989052664
0,23,1,23,0.5000193386215468
0,23,1,23,0.5000741313820899
0,23,0,22,0.500058406543627
0,23,0,28,0.5000481853985623
0,23,1,22,0.5000370656912486
0,23,0,24,0.5000209501733406
0,23,0,23,0.5000346242385397
0,23,0,24,0.5000152164416937
0,23,0,22,0.5008260346549732
0,23,0,23,0.5000225869056306
0,27,0,30,0.5002016598759381
0,27,0,36,0.5000849094252354
0,27,1,22,0.5000722363768846
0,27,0,30,0.5000291556462617
0,27,0,26,0.500012129918005
0,27,0,29,0.5001180448096346
0,27,0,32,0.5000432128327937
0,27,0,20,0.5000185434378648
0,27,0,28,0.5000120694196608
0,27,0,31,0.5000253394622032
0,27,1,20,0.5000234943557349
0,27,1,29,0.5004399850941548
0,27,0,28,0.5000456588421839
0,27,0,34,0.5000141930712129
0,27,0,28,0.5000293323471479
0,27,0,23,0.5000184024231283
0,27,0,27,0.500013519098558
0,27,0,21,0.5000281385888362
0,27,0,25,0.5000122838509745
0,27,0,26,0.5000155621777601
0,27,0,25,0.5000153645628045
0,27,0,21,0.5000136333444613
0,27,0,36,0.500027499075455
0,27,0,27,0.5000286380904122
0,27,0,32,0.5048396861326476
0,27,0,21,0.5000211346606204
0,27,0,25,0.5000793415941691
0,27,1,23,0.5000322655818549
0,27,1,24,0.5000138281065251
0,27,0,28,0.5000864256649418
0,27,0,25,0.5001075519380066
0,27,0,25,0.5000123465236835
0,27,0,33,0.5000465368968362
0,27,1,22,0.500020771833829
0,27,0,29,0.5000156123783335
0,27,1,23,0.5000264471982537
0,27,1,32,0.500030826989037
0,27,0,20,0.5000139476578781
0,27,0,39,0.500035071284616
0,27,0,32,0.5000147556014742
0,27,0,26,0.5000406709014644
0,27,0,32,0.5000141103127803
0,27,0,28,0.500024819678364
0,27,0,36,0.5004033196862695
0,27,0,24,0.500071174077239
0,27,0,25,0.5000439985206586
0,27,0,30,0.5000192822202492
0,27,1,28,0.5000353272793934
0,27,0,20,0.5000424547129237
0,27,0,30,0.5001273641363226
0,27,0,26,0.500039348270528
0,27,0,28,0.5000129754350774
0,27,0,27,0.5003722951069628
0,27,0,28,0.5000171018985267
0,27,0,31,0.5000169225079829
0,27,0,26,0.5000168635445404
0,27,0,29,0.50001209959321
0,27,0,23,0.5000128719076699
0,27,0,30,0.5000300611011125
0,27,0,27,0.5000254728277934
0,27,0,22,0.5000488872451466
0,27,0,28,0.5000343250870734
0,27,0,28,0.500040331977287
0,27,0,28,0.5000399986551621
0,27,0,31,0.5000199993276131
0,27,0,27,0.5000179253232699
0,27,0,28,0.5000240787924438
0,27,1,23,0.5000161867467667
0,27,1,24,0.5000174094866294
0,28,0,29,0.5001016371431151
0,28,1,29,0.5000278682492736
0,28,0,25,0.5000336590543015
0,28,0,23,0.5005183492513287
0,28,0,32,0.5000462811996023
0,28,0,31,0.5000271387139538
0,28,0,26,0.5000160978085978
0,28,0,25,0.5000225369320294
0,28,0,21,0.5001295873563549
0,28,0,28,0.5000314151173542
0,28,0,31,0.5000575943816371
0,28,0,22,0.5000291207548562
0,28,0,24,0.5000996825827229
0,28,0,27,0.5000306715642826
0,28,0,26,0.5000213312525396
0,28,0,25,0.5000179982443335
0,28,0,26,0.5000188490704284
0,28,0,25,0.5001151887617458
0,28,0,25,0.5000551435569068
0,28,1,23,0.5000283251058182
0,28,0,31,0.5000204881200291
0,28,0,23,0.5000280188884586
0,28,1,27,0.5001329101089276
0,28,0,23,0.5000582415095148
0,28,0,24,0.5000762278577957
0,28,0,25,0.5000471226759539
0,28,0,25,0.5000256608631967
0,28,1,30,0.5000398730335329
0,28,0,28,0.5000138967677451
0,28,0,24,0.5000545630984178
0,28,0,28,0.5000183162345158
0,28,0,23,0.5000137858892791
0,28,1,31,0.5001102871124723
0,28,0,28,0.5000367623713541
0,28,0,36,0.5000248014084498
0,28,0,28,0.5000431957863114
0,28,1,24,0.5000186456631938
0,28,1,28,0.5021470714806404
0,28,1,30,0.5000493582682967
0,28,1,22,0.5001281841570651
0,28,0,23,0.5008588330265229
0,28,0,30,0.5000255605318573
0,28,0,23,0.5009542586982229
0,28,1,32,0.5000306726382169
0,28,0,25,0.5001145111808181
0,28,1,32,0.5001455650587945
0,28,0,31,0.5000954259845248
0,28,0,26,0.5001951895062554
0,28,0,24,0.5000392161584196
0,28,0,28,0.5000253343324607
0,28,1,32,0.5000243295714015
0,28,0,36,0.5001034739589025
0,28,0,26,0.5000353429576017
0,28,0,25,0.5001908519620981
0,28,0,31,0.5000256368319522
0,28,0,31,0.5000339460027601
0,28,0,35,0.5000257135889339
0,28,0,23,0.5000464234523613
0,28,0,23,0.500024398689502
0,28,1,27,0.5000371789553926
0,28,0,22,0.5001073542322443
0,28,0,30,0.5002260088980681
0,28,0,24,0.5000523679187812
0,28,0,23,0.5000216330949777
0,28,0,22,0.5000310048328538
0,28,0,22,0.5000447309306698
0,28,0,26,0.500162044120959
0,28,0,30,0.5000273513971432
0,28,0,26,0.5000257908069186
0,28,0,27,0.5003180865760334
0,28,0,30,0.5001431389746149
0,28,0,27,0.5000438180545385
0,28,0,26,0.5000727825309395
0,28,0,28,0.5000709780054035
0,28,0,27,0.5000850330557298
0,28,0,26,0.5000218532791503
0,28,0,27,0.5000676247138516
0,28,1,32,0.5000388612610598
1,24,1,20,0.5000676456017938
1,24,1,29,0.5000269127664432
1,24,0,23,0.5005005772890835
1,24,0,32,0.5000446944156246
1,24,1,29,0.5004550702891905
1,24,1,24,0.5000467829397073
1,24,0,35,0.5000568838016101
1,24,0,21,0.5000143844096606
1,24,0,29,0.5000134563832314
1,24,1,32,0.5000848436358515
1,24,1,28,0.5000219551515792
1,24,0,31,0.5000352519334857
1,24,1,34,0.5000157910869452
1,24,1,27,0.5000136026482664
1,24,1,34,0.5000153081790878
1,24,0,23,0.5000223472078569
1,24,0,26,0.5000582066807054
1,24,0,24,0.5000382120194926
1,24,0,30,0.5000201035122915
1,24,0,25,1.0
1,24,0,27,0.5000138281065251
1,24,1,26,0.5000148539304504
1,24,1,23,0.5000273539593351
1,24,1,30,0.5000595925540426
1,24,1,27,0.5000308998429439
1,24,1,21,0.5003128608693739
1,24,0,25,0.5000141406061073
1,24,1,34,0.5000427843978724
1,24,0,23,0.5000165207081236
1,24,1,28,0.5001390492898399
1,24,0,24,0.5000145094914836
1,24,1,27,0.5001283531911109
1,24,1,27,0.5000216700197408
1,24,0,31,0.5000476740433154
1,24,1,22,0.5000130020118498
1,24,0,28,0.5000134203071369
1,24,0,34,0.5000160441492358
1,24,1,24,0.5000142614659884
1,24,0,30,0.5000834295752804
1,24,1,36,0.50019252978138
1,24,1,26,0.5000316821174468
1,24,1,38,0.5002275351917153
1,24,0,25,0.5000202662937674
1,24,0,31,0.5000206850188448
1,24,0,26,0.5001564304499987
1,24,0,32,0.5000152615078102
1,24,1,32,0.5003575552649995
1,24,1,24,0.5002634617947369
1,24,1,24,0.5000180063833134
1,25,0,31,0.506488602745762
1,25,1,30,0.5069520166263424
1,25,1,34,0.5049913472844842
1,25,1,34,0.5018422851404908
1,25,1,26,0.5036961797098407
1,25,0,27,0.5089837566411771
1,25,0,29,0.5063475614889129
1,25,1,24,0.5060204000825717
1,25,1,28,0.5019466802717609
1,25,1,22,0.5037435648694701
1,25,0,27,0.5032444379758485
1,25,1,22,0.5025064469549018
1,25,0,29,0.5018838847381752
1,25,1,28,0.502561411945549
0,28,0,36,0.500217994399171
0,28,0,29,0.5002436407952274
0,28,0,31,0.5000694172148616
0,28,0,28,0.5000349035997751
0,28,0,24,0.5000375398233133
0,28,1,29,0.5011296054908788
0,28,0,28,0.5001172234086075
0,28,0,25,0.5001656757478041
0,28,1,25,0.5000913653044248
0,28,0,21,0.5003106419985329
0,28,0,23,0.500047245937274
0,28,0,28,0.5000726648038163
0,28,1,32,0.5000428471776195
0,28,0,26,0.5000483489552581
0,28,0,27,0.5000735247423107
0,28,1,22,0.5001972330300885
0,28,0,30,0.5000499023353365
0,28,0,28,0.5002218871557924
0,28,0,39,0.5000458512232665
0,28,0,27,0.5000343250870734
0,28,1,23,0.5000678998987086
0,28,0,36,0.5010354719813543
0,28,0,25,0.5000615132746405
0,28,1,34,0.5000776605090009
0,28,1,34,0.5000801656866684
0,28,0,28,0.5000367623713541
0,28,1,28,0.5000906984044071
0,28,0,30,0.5003269915728579
0,28,0,27,0.5015532051964466
0,28,0,28,0.5000333128190929
0,28,0,28,0.5000383508688756
0,28,0,33,0.5000318607218545
0,28,0,35,0.5000421209542735
0,28,1,26,0.5000786435534025
0,28,0,35,0.500052875240399
0,28,1,38,0.5005648034661343
0,28,0,36,0.5000594530214426
0,28,0,28,0.5020709350808638
0,28,0,29,0.5000341364876943
0,28,1,25,0.5000411446407683
0,28,1,26,0.5000418373114851
0,28,1,32,0.5008875477492211
0,27,0,26,0.500042393077162
0,27,0,23,0.5000543161300303
0,27,0,28,0.5000623939133922
0,27,0,36,0.5010138997081751
0,27,0,22,0.5000524431600433
0,27,0,24,0.5001789237155192
0,27,0,27,0.5000719929768672
0,27,0,25,0.5000416671683099
0,27,0,28,0.5000862894542826
0,27,0,26,0.5000989171789912
0,27,0,22,0.5000439235131529
0,31,0,31,0.5000697738385415
0,31,0,35,0.5000212869339177
0,31,0,26,0.5000218802979285
0,31,1,32,0.5000263850651414
0,31,0,32,0.5000183080043926
0,31,1,32,0.5000177893640421
0,31,0,24,0.5000236076898678
0,31,1,27,0.5000271846125685
0,31,0,30,0.5000252194598561
0,31,0,28,0.5000279095355687
0,31,0,31,0.5000341285081508
0,31,0,25,0.5001395476743654
0,31,0,39,0.5000231721236347
0,31,1,25,0.5000461738639091
0,31,0,39,0.5000455046774794
0,40,0,20,0.5000989842414837
0,40,0,32,0.5000340152036509
0,40,0,31,0.5000518242106923
0,40,0,31,0.5003959368883478
0,40,0,28,0.5000933813600245
0,40,0,29,0.5000853312429446
0,40,0,25,0.5001319789873039
0,40,0,31,0.5001099824902003
0,40,0,26,0.5001150979546841
0,40,1,32,0.500028040861947
0,40,1,22,0.5001571178405059
0,40,0,39,0.5000365255507752
0,40,0,27,0.500027343713447
0,40,0,39,0.5000717277116651
0,40,1,30,0.5001178383820764
0,40,1,20,0.5000255114027554
0,40,0,30,0.5002604848258465
0,40,0,24,0.5000603562453024
0,40,0,27,0.5000402374969769
0,40,0,27,0.5000287744891475
0,40,0,33,0.5000253805750492
0,40,0,27,0.5003666082408836
0,40,0,27,0.5000478184746256
0,40,0,26,0.5000344892831428
0,40,0,29,0.500024746060674
0,40,0,30,0.5000916520756187
0,40,0,27,0.5000366608305924
0,40,1,35,0.5000454056158279
0,40,0,33,0.5001979684752086
0,40,0,22,0.5001596519990529
0,40,0,30,0.500059629061631
0,40,0,28,0.5000278045625491
0,40,0,35,0.5001124820921671
0,40,0,27,0.5000351007952533
0,40,0,22,0.5000332161888024
0,40,0,28,0.5000578855218331
0,40,0,27,0.5000549912457654
0,40,0,33,0.5000951771553666
0,40,0,29,0.5000319304008524
0,40,1,19,0.5000469119632637
0,40,0,26,0.5001064346680448
0,40,0,24,0.5001455650587945
0,40,0,29,0.5000908112309068
0,40,0,28,0.5000265373304782
0,40,0,28,0.5000349767641751
0,40,0,28,0.5016497313929984
0,40,0,31,0.5000409025795686
0,40,0,29,0.5000271934732635
0,40,0,23,0.5002675249549489
0,40,1,23,0.5000659894948014
0,40,0,30,0.5004124342513621
0,40,0,36,0.5001736565592925
0,40,0,26,0.5000248080808761
0,40,0,23,0.5009898411346554
0,40,0,26,0.5000307404480285
0,40,0,34,0.5000290276371453
0,40,1,34,0.5000312253131382
0,40,0,36,0.5001192581215659
0,40,0,21,0.5000278828852603
0,40,0,31,0.5000537957839102
0,40,0,25,0.5000529327499502
0,40,0,36,0.5008248679414772
0,40,0,29,0.500107591566575
0,40,0,22,0.5001237303009454
0,40,1,34,0.5000638608014442
0,40,0,25,0.5000899856742801
0,40,0,30,0.5004713533974022
0,40,0,31,0.5000346098750416
0,40,0,35,0.5000421209542735
0,40,1,38,0.500449928254816
0,40,0,27,0.5000744242421397
0,40,0,26,0.5003093257192147
0,40,0,32,0.5000301781227612
0,40,1,24,0.5000356058426653
0,40,0,29,0.5002414249636201
0,40,0,32,0.5000883787872732
0,40,0,28,0.5000246843497996
0,40,0,23,0.5010998231459259
0,40,0,32,0.5001137749897338
0,40,0,27,0.5002999522148559
0,40,0,28,0.5000599904498799
0,40,1,23,0.5000395936970279
0,40,0,35,0.5001546628744059
0,40,0,30,0.5000336681097372
0,40,0,25,0.5001622692447567
0,40,0,22,0.5000261172144292
0,40,0,26,0.5000417655031842
0,40,0,33,0.5000256435861892
0,40,0,28,0.5000749880621475
0,40,0,32,0.5000288583797863
0,40,0,21,0.5000300863959445
0,40,0,26,0.5000804749934326
0,40,0,30,0.5000614808958248
0,40,0,27,0.5000980041995139
0,40,1,32,0.5007070298342972
0,25,1,20,0.5000870439725481
0,25,1,22,0.5000961381187202
0,25,0,27,0.5000990962146046
0,25,0,23,0.5006441250470357
0,25,0,24,0.5000503222969679
0,25,0,32,0.5000575111964752
0,25,0,20,0.5000165584936537
0,25,0,25,0.500022059089142
0,25,0,25,0.5000858833862705
0,25,0,21,0.5001610313452732
0,25,0,21,0.5000169061785595
0,25,0,21,0.5000374491512883
0,25,0,22,0.5000306726382169
0,25,0,25,0.500097594756846
0,25,0,25,0.5000204484254922
0,25,0,22,0.5000275267266117
0,25,0,22,0.5000353915056202
0,25,0,27,0.5000381139291192
0,25,0,25,0.5000441181781982
0,25,0,25,0.5000223654653797
0,25,0,22,0.5000213995150489
0,25,0,26,0.5000692607956176
0,25,0,23,0.5000723736403219
0,25,0,20,0.5000292784273922
0,25,0,26,0.5000523679187812
0,25,0,24,0.5000392759391488
0,25,0,26,0.5001215330925808
0,25,0,21,0.5000175990547294
0,25,0,26,0.5000224433938304
0,25,0,30,0.5001073542322443
0,25,0,27,0.5000328635409407
0,25,0,26,0.5000545868983733
0,25,1,23,0.5000825801791675
0,25,0,24,0.500024215240709
0,25,0,27,0.5000339013369671
0,25,1,22,0.5000412900898653
0,25,0,20,0.5001533631864675
0,25,0,26,0.5002012891776768
0,25,1,23,0.5000215426556176
0,25,0,23,0.5000251611485477
0,22,0,21,0.500042912243873
0,22,1,20,0.5000261012617776
0,22,0,25,0.5001534437766814
0,22,0,30,0.5000937711987052
0,30,0,30,0.5000655549310451
0,30,0,32,0.5000971617721326
0,30,0,31,0.5000569744427683
0,30,0,28,0.5000271374528806
0,30,0,25,0.5000372675294372
0,30,0,31,0.5004352846346671
0,30,0,33,0.5000290189829429
0,30,0,28,0.5001026614949331
0,30,1,25,0.5000800155773745
0,30,0,27,0.5000303969793364
0,30,0,31,0.5001209124267079
0,30,0,26,0.500034990735042
0,30,0,40,0.5000614808958248
0,30,0,24,0.5000496900391781
0,30,0,35,0.5001700330968181
0,30,1,34,0.5000332786501521
0,30,0,26,0.5000423428738904
0,30,0,27,0.5000643912340572
0,30,0,26,0.5000447823810154
0,30,0,30,0.5000437032875025
0,30,0,31,0.5000591419487233
0,30,0,28,0.5001943235369274
0,30,0,31,0.5001327087604914
0,30,0,39,0.5000401554191602
0,30,0,27,0.5000300611011125
0,30,0,29,0.5000351036083804
0,30,0,28,0.500082440291797
0,30,0,32,0.5000317262932981
0,30,1,27,0.5002790286534915
0,30,0,28,0.5000558057362597
0,30,0,33,0.5000426749748604
0,30,0,36,0.5009068422236462
0,30,0,24,0.5001600311506507
0,30,0,26,0.5000407569984708
0,30,0,31,0.5000390040092966
0,30,1,34,0.5000702072164149
0,30,0,23,0.5000684409971564
0,30,0,25,0.5000989283497621
0,30,0,26,0.5000884725081485
0,30,0,24,0.5000301443728605
0,30,0,28,0.5000291745807064
0,30,0,23,0.5000274108780981
0,30,0,28,0.5000384527158812
0,30,0,26,0.5000326790348358
0,30,0,33,0.5000279028682167
0,30,0,26,0.5000379167895295
0,30,0,30,0.5001813686356424
0,30,0,35,0.5000463068875945
0,30,0,24,0.500040910220269
0,30,0,36,0.5000520675529976
0,30,0,31,0.5000449674321755
0,30,0,26,0.5000276898692232
0,30,0,29,0.5000298959302276
0,30,0,32,0.5000331771908533
0,30,0,29,0.5000347671520712
0,30,1,32,0.5007772935606718
0,30,0,33,0.5002176423585709
0,30,1,25,0.500035446640383
0,27,0,26,0.5000447514966149
0,27,0,31,0.5000171665794284
0,27,0,30,0.5002703735997501
0,27,0,36,0.5001138415248131
0,27,0,30,0.5000390901627304
0,27,0,31,0.5000362512123749
0,27,0,24,0.5000506950547207
0,27,0,20,0.5000248619426098
0,27,0,28,0.5000161819626538
0,27,0,31,0.5002595586577435
0,27,0,33,0.5000173039120637
0,27,0,27,0.5000230105213542
0,27,0,25,0.5000865195594895
0,27,0,27,0.5000181256062113
0,27,1,24,0.5000187542399521
0,27,0,25,0.5000164694594521
0,27,0,26,0.5000208648457322
0,27,0,40,0.5000366608305924
0,27,0,28,0.500019141495644
0,27,1,34,0.5000198439358504
0,27,0,26,0.5000252488989142
0,27,0,36,0.5000781803249831
0,27,0,27,0.5000383962545191
0,27,0,32,0.506488602745762
0,27,0,25,0.5000225311354934
0,27,0,27,0.5000179253232699
0,27,1,24,0.5000180249083991
0,27,0,29,0.5000913939007635
0,27,0,26,0.5000697738385415
0,27,0,36,0.5005407470413817
0,27,0,25,0.5000589906090579
0,27,0,30,0.5000258524582498
0,27,0,34,0.5000531882541147
0,27,0,26,0.5000527558292879
0,27,0,28,0.500017396694434
0,27,0,26,0.5001224333376751
0,27,0,28,0.5000229292120916
0,27,0,33,0.5000166383769848
0,27,0,27,0.5002403320935831
0,27,0,26,0.5000226096411918
0,27,0,27,0.5000853811442553
0,27,0,29,0.5000162224175605
0,27,0,28,0.5000466832158821
0,27,1,28,0.5000216298900747
0,27,0,28,0.5000540747250098
0,27,0,25,0.5000167673566513
0,27,0,31,0.5000268139133068
0,27,0,26,0.5002027802084597
0,27,1,25,0.5000214866457698
0,27,1,35,0.500029765903756
0,30,0,29,0.5007122032163563
0,30,1,22,0.5004358260331924
0,30,0,31,0.5001631304501847
0,30,0,32,0.5002607174015418
0,30,0,25,0.5001000012028418
0,30,1,36,0.5000918250040594
0,30,0,33,0.5000778676036882
0,30,0,22,0.5001640469133224
0,30,0,26,0.5000938918047457
0,30,1,30,0.5001482251307804
0,30,1,34,0.5000892977104241
0,30,0,22,0.5001247878248414
0,30,0,20,0.5001123090428002
0,30,0,36,0.5003518114072321
0,30,1,30,0.5001131796555055
0,30,0,36,0.5001424407357523
0,30,1,22,0.5004634975119842
0,30,1,24,0.5000834295752804
0,30,0,24,0.5000957388565976
0,30,0,22,0.50009701113373
0,30,0,27,0.5001622241699696
0,30,0,25,0.5006488963383428
0,30,0,31,0.500356101788805
0,30,1,30,0.5003476231775513
0,30,0,28,0.5001497453884416
0,30,1,20,0.5000752586376254
0,30,0,31,0.5002780985581721
0,30,0,20,0.5001327288678784
0,30,0,23,0.5001836500019247
0,30,0,30,0.5007684297007721
0,30,0,30,0.5013904893496199
0,30,0,24,0.5000808873999014
0,30,0,28,0.5000782851243446
0,30,1,33,0.5001738116097794
0,30,0,28,0.5001031814530199
0,30,0,28,0.5001431389746149
0,30,0,25,0.5001073542322443
0,30,0,26,0.5001017433840282
0,30,0,23,0.5000776605090009
0,30,0,30,0.5001813686356424
0,30,0,24,0.5001097757562029
0,30,0,28,0.5002433362442815
0,30,0,28,0.5048665715844017
0,30,0,24,0.5001057983738527
0,30,0,26,0.500912509974998
0,30,1,32,0.5001321282847939
1,21,0,28,0.5014106412630082
1,21,0,30,0.5001954508040952
1,21,1,24,0.5005593934757843
1,21,0,24,0.5001495153648171
1,21,0,21,0.5001886327534483
1,21,0,25,0.5001792532250959
1,21,1,21,0.5003180865760334
1,21,1,24,0.500334482786521
1,21,0,31,0.5001763306184094
1,21,1,32,0.5002066549890759
1,21,1,25,0.5001346258686653
1,21,1,27,0.5001404538280475
1,21,0,20,0.5001474765190523
1,21,1,27,0.5001060288713923
1,21,0,26,0.5002749562022195
1,21,1,38,0.5014747609566188
1,21,1,22,0.500135752444917
1,21,0,28,0.5054072617071259
1,21,0,32,0.5000989171789912
1,21,1,35,0.5001488295145604
1,21,0,28,0.5001614170846032
0,25,0,29,0.5007634072922582
0,25,1,22,0.5005811012631249
0,25,0,31,0.5002175072609104
0,25,0,27,0.5005989812851389
0,25,1,24,0.500140049644391
0,25,0,32,0.5003476231775513
0,25,0,31,0.5002038418848265
0,25,0,28,0.5000970917747369
0,25,0,25,0.5001220495341241
0,25,0,26,0.5001209124267079
0,25,0,29,0.5003356361750941
0,25,1,32,0.5006598945687004
0,25,0,24,0.5007487264049535
0,25,0,25,0.5001235993694153
0,25,0,22,0.5001663837637682
0,25,0,25,0.5002666698525156
0,25,0,25,0.5006382587051041
0,25,0,26,0.5001415774586121
0,25,0,27,0.5001075519380066
0,25,0,39,0.5002821289712092
0,25,0,31,0.5001162203028587
0,25,0,31,0.5001538885412233
0,25,0,28,0.5002949530124445
0,25,0,35,0.5001165682678248
0,25,0,26,0.5001232082321863
0,25,0,23,0.5004374583396014
0,25,0,24,0.5005725556638405
0,25,0,22,0.5004866723732946
0,25,0,31,0.5001395476743654
0,25,0,28,0.5001151887617458
0,25,0,28,0.5001043801651295
0,25,1,33,0.5002317488057787
0,25,0,28,0.5001908519620981
0,25,0,27,0.5014419886747009
0,25,0,26,0.5001356578439147
0,25,0,30,0.5006488963383428
0,25,1,36,0.501497449452079
0,25,1,38,0.5017697108898712
0,25,0,36,0.5001862861261119
0,25,0,28,0.5003244483057857
0,25,0,27,0.5003854831133161
0,25,0,31,0.500160883474443
0,25,0,24,0.5001410644968328
0,25,1,35,0.5001785954151517
0,25,1,32,0.5001761710432023
0,31,0,30,0.5003822034807817
0,31,0,36,0.5001609278071691
0,31,0,29,0.5002237288954438
0,31,0,30,0.5000552583451087
